person_id,birthdate,school,country,height,weight,season_exp,position,rosterstatus,games_played_current_season_flag
76788,1947-01-31,Southern Illinois,USA,6-3,185.0,5,Guard,Inactive,N
1630585,1998-11-09,Kansas,USA,6-5,205.0,2,Guard,Inactive,N
76789,1950-07-16,Florida State,USA,6-6,210.0,5,Forward,Inactive,N
76790,1966-07-07,Rhode Island,USA,6-2,185.0,4,Guard,Inactive,N
76791,1959-06-06,Boston College,USA,6-8,205.0,1,Forward,Inactive,N
1727,1976-08-23,Notre Dame,USA,6-9,238.0,11,Forward,Inactive,N
1630586,2002-03-09,Real Madrid,Spain,6-8,229.0,2,Forward,Active,N
76793,1950-02-05,Boston University,USA,6-7,200.0,1,Forward,Inactive,N
2200,1980-07-06,FC Barcelona,Spain,7-0,250.0,19,Center-Forward,Inactive,N
423,1967-09-03,Old Dominion,USA,Unknown,0.0,11,Forward,Inactive,N
200752,1986-08-17,Connecticut,USA,6-8,250.0,17,Forward-Guard,Active,N
76797,1927-05-11,Washington State,USA,6-4,210.0,1,Guard,Inactive,N
1845,1965-07-24,Seton Hall,USA,Unknown,0.0,2,Unknown,Inactive,N
1627771,1992-06-05,Syracuse,USA,6-7,200.0,2,Guard-Forward,Inactive,N
1002,1973-08-31,Arizona,USA,6-2,187.0,1,Guard,Inactive,N
202087,1987-05-29,Alabama,USA,6-6,225.0,8,Forward,Inactive,N
761,1969-09-10,Georgia Tech,USA,Unknown,0.0,10,Center,Inactive,N
101153,1983-05-22,Real Madrid,France,6-7,215.0,4,Forward,Inactive,N
1904,1977-08-29,Augsburg,USA,6-8,235.0,12,Forward,Inactive,N
76800,1928-11-13,La Salle,USA,6-3,190.0,8,Guard,Inactive,N
1627875,1994-03-28,Georgia Tech,USA,6-5,226.0,3,Guard,Inactive,N
76802,1953-07-27,Virginia,USA,6-8,200.0,5,Forward,Inactive,N
76803,1963-03-28,Texas-San Antonio,USA,6-8,200.0,2,Forward,Inactive,N
76804,1952-04-27,Eastern Michigan,USA,6-7,180.0,10,Guard,Inactive,N
76805,1920-08-14,Temple,USA,6-4,205.0,1,Center,Inactive,N
76806,1950-06-10,Pacific,USA,6-10,220.0,8,Center,Inactive,N
76807,1948-12-20,Texas-El Paso,USA,6-5,210.0,5,Forward,Inactive,N
76808,1923-08-25,Western Kentucky,USA,5-11,175.0,1,Guard,Inactive,N
1626780,1987-11-08,New Mexico State,USA,6-2,185.0,4,Guard,Inactive,N
76810,1960-10-27,South Carolina Upstate,USA,6-10,205.0,2,Forward,Inactive,N
201959,1985-06-24,Southern California,USA,6-9,232.0,14,Forward,Active,N
76811,1921-12-05,Creighton,USA,6-5,198.0,1,Center,Inactive,N
201592,1985-02-13,New Mexico,USA,6-5,215.0,3,Guard,Inactive,N
1630581,2002-10-10,NBA Global Academy,Australia,6-8,216.0,2,Guard,Active,N
1628385,1998-04-22,Duke,USA,6-11,240.0,4,Forward-Center,Inactive,N
1628983,1998-07-12,Kentucky,Canada,6-6,195.0,5,Guard,Active,N
1630264,1992-10-17,Virginia,USA,6-8,230.0,3,Forward,Active,N
2109,1978-08-16,Weber State,USA,6-0,190.0,8,Guard,Inactive,N
383,1968-05-25,Illinois,USA,6-5,216.0,15,Guard,Inactive,N
76812,1965-09-19,Georgetown,USA,7-0,235.0,1,Center,Inactive,N
1631221,1999-06-25,Villanova,USA,6-1,195.0,0,Guard,Active,N
1630273,1997-06-14,Baylor,USA,6-9,245.0,2,Center,Inactive,N
76813,1905-04-04,St. Mary's (CA),USA,Unknown,0.0,1,Unknown,Inactive,N
288,1964-05-28,UNLV,USA,6-9,260.0,12,Forward,Inactive,N
76815,1946-05-05,Purdue,USA,6-3,190.0,8,Guard,Inactive,N
600014,1948-09-21,Jacksonville,USA,7-2,240.0,12,Center,Inactive,N
76817,1947-02-27,Fort Valley State,USA,6-6,225.0,1,Forward,Inactive,N
76818,1922-08-13,Washington,USA,6-4,225.0,5,Forward,Inactive,N
1938,1977-07-28,Virtus Bologna,Argentina,6-6,205.0,16,Guard,Inactive,N
1921,1977-06-20,CSKA Moscow,Croatia,6-6,220.0,7,Guard,Inactive,N
202148,1986-07-26,Alabama A&M,USA,6-11,220.0,2,Center,Inactive,N
76820,1919-06-07,North Carolina,USA,6-6,225.0,1,Center,Inactive,N
76821,1967-11-12,Mississippi,USA,6-5,221.0,4,Forward,Inactive,N
76822,1955-09-10,Southern Illinois,USA,6-2,175.0,10,Guard,Inactive,N
76823,1927-11-10,Loyola-Marymount,USA,6-6,190.0,1,Forward,Inactive,N
76824,1960-01-10,Akademik Varna,Bulgaria,6-8,235.0,1,Forward,Inactive,N
76825,1947-11-01,Western Kentucky,USA,6-8,210.0,1,Forward,Inactive,N
1901,1978-10-22,Georgia Tech,USA,6-5,225.0,6,Forward-Guard,Inactive,N
2601,1981-08-26,AEK Athens,Greece,7-1,280.0,1,Center,Inactive,N
76826,1959-08-03,Duke,USA,6-11,250.0,14,Center,Inactive,N
203497,1992-06-26,Cholet,France,7-1,258.0,10,Center,Active,N
76827,1967-06-14,Evansville,USA,6-10,250.0,2,Forward,Inactive,N
76828,1933-01-13,La Salle,USA,6-6,205.0,10,Guard,Inactive,N
924,1971-09-06,Houston,USA,6-2,182.0,8,Guard,Inactive,N
101155,1982-09-01,Providence,USA,6-7,245.0,8,Forward,Inactive,N
76830,1955-08-30,UNLV,USA,6-6,218.0,6,Forward,Inactive,N
76831,1963-01-19,Pepperdine,USA,6-5,205.0,2,Guard,Inactive,N
2400,1981-09-24,Kansas,USA,6-10,250.0,15,Forward,Inactive,N
76832,1943-04-23,UCLA,USA,6-1,170.0,14,Guard,Inactive,N
1864,1976-03-18,Princeton,USA,6-10,220.0,3,Center,Inactive,N
203462,1994-08-17,Kentucky,USA,6-5,205.0,5,Guard,Inactive,N
1629164,1995-10-02,Florida Gulf Coast,USA,6-0,180.0,5,Guard,Inactive,N
1630692,1998-10-23,St. Louis,USA,6-3,200.0,2,Guard,Active,N
76833,1920-12-22,St John's Prep HS (NY),USA,6-2,203.0,2,Forward,Inactive,N
203932,1995-09-16,Arizona,USA,6-8,235.0,9,Forward,Active,N
2732,1983-04-04,Connecticut,USA,6-3,205.0,12,Guard,Inactive,N
204079,1990-07-12,New Mexico,USA,6-9,245.0,1,Center-Forward,Inactive,N
201569,1988-12-25,Indiana,USA,6-3,215.0,16,Guard,Inactive,N
76834,1962-06-24,Louisville,USA,6-3,185.0,4,Guard,Inactive,N
101162,1984-02-17,RheinEnergie Cologne,Poland,6-11,240.0,12,Center,Inactive,N
76836,1920-11-28,DeWitt Clinton HS (NY),USA,5-11,180.0,2,Guard,Inactive,N
202726,1988-12-07,College of Charleston,USA,6-3,200.0,4,Guard,Inactive,N
76837,1928-04-17,DePaul,USA,5-11,185.0,1,Guard,Inactive,N
76838,1930-01-15,Tuley HS (IL),USA,6-8,195.0,13,Forward,Inactive,N
1628984,1995-02-22,Kansas,USA,6-1,195.0,5,Guard,Active,N
37,1970-11-26,Indiana,USA,6-4,174.0,5,Guard,Inactive,N
101121,1982-06-11,Oklahoma State,USA,6-7,230.0,7,Forward,Inactive,N
76843,1945-02-23,New York University,USA,6-1,185.0,2,Guard,Inactive,N
76841,1965-05-05,Auburn-Montgomery,USA,6-8,220.0,1,Forward,Inactive,N
76842,1967-11-28,Ohio,USA,6-6,200.0,3,Guard,Inactive,N
1626203,1993-10-28,Virginia Commonwealth,USA,6-5,219.0,5,Guard-Forward,Inactive,N
76844,1960-10-04,South Florida,USA,7-0,235.0,1,Center,Inactive,N
97,1964-07-09,New Orleans,USA,6-6,220.0,4,Forward,Inactive,N
101122,1983-04-20,New Mexico,USA,6-9,222.0,11,Forward-Guard,Inactive,N
76847,1961-10-27,Villanova,USA,6-3,190.0,3,Guard,Inactive,N
258,1972-03-05,Xavier,USA,6-9,254.0,13,Forward-Center,Inactive,N
76850,1927-05-20,Minnesota,USA,6-3,195.0,2,Forward,Inactive,N
285,1966-08-29,College of New Jersey,USA,5-7,140.0,6,Guard,Inactive,N
265,1965-07-04,Oklahoma,USA,6-9,225.0,11,Forward,Inactive,N
1514,1974-01-06,Wisconsin,USA,7-0,245.0,2,Center,Inactive,N
76853,1950-01-01,Kentucky State,USA,6-7,215.0,2,Forward,Inactive,N
1629055,1995-03-19,Clemson,USA,6-8,215.0,2,Forward,Inactive,N
76854,1923-08-27,Ohio State,USA,6-2,185.0,1,Guard,Inactive,N
76855,1962-01-05,Yale,USA,6-3,200.0,1,Forward,Inactive,N
1629755,1996-07-16,South Carolina,USA,6-2,187.0,1,Guard,Inactive,N
201189,1984-12-07,Pittsburgh,USA,7-0,270.0,7,Center,Inactive,N
1516,1975-09-27,California,USA,6-3,210.0,2,Guard,Inactive,N
1026,1969-12-13,UNLV,USA,6-7,235.0,1,Forward,Inactive,N
76859,1945-02-23,Oklahoma City,USA,6-1,185.0,1,Guard,Inactive,N
1627982,1993-09-09,Louisiana State,USA,6-0,180.0,3,Guard,Inactive,N
76860,1951-12-19,Long Beach State,USA,6-8,240.0,3,Forward,Inactive,N
1630564,1999-07-07,Florida State,USA,6-7,269.0,1,Forward,Active,N
76861,1963-05-27,UCLA,USA,7-0,235.0,7,Center,Inactive,N
76862,1967-07-08,Memphis,USA,6-6,230.0,1,Forward,Inactive,N
76863,1922-03-20,Harvard,USA,6-1,175.0,2,Guard,Inactive,N
81,1965-12-17,Iowa State,USA,6-5,210.0,9,Guard,Inactive,N
76865,1947-09-15,Rutgers,USA,6-7,206.0,2,Forward,Inactive,N
920,1963-10-04,Oregon State,USA,6-9,225.0,16,Forward,Inactive,N
1631260,1999-09-27,Northern Iowa,USA,6-5,190.0,1,Guard,Active,N
201980,1987-06-22,North Carolina,USA,6-6,215.0,14,Guard,Active,N
101209,1982-10-25,Hampton,USA,6-7,212.0,2,Guard-Forward,Inactive,N
203110,1990-03-04,Michigan State,USA,6-6,230.0,11,Forward,Active,N
203475,1991-05-09,Virginia Tech,USA,6-4,185.0,2,Guard,Inactive,N
101123,1986-01-26,No College,USA,6-7,205.0,13,Guard-Forward,Inactive,N
203210,1990-06-21,Alabama,USA,6-9,227.0,9,Forward-Center,Active,N
1630224,2002-02-09,NBA G League Ignite,USA,6-4,186.0,2,Guard,Active,N
1629750,1993-07-23,Radford,USA,6-5,205.0,4,Guard,Active,N
201145,1986-08-28,Georgetown,USA,6-8,235.0,15,Forward,Active,N
1630182,2000-11-16,Arizona,Australia,6-7,200.0,3,Guard,Active,N
76868,1959-09-19,Texas-Pan American,USA,6-8,215.0,1,Forward,Inactive,N
76869,1964-10-11,Wake Forest,USA,6-6,210.0,2,Guard,Inactive,N
600011,1947-03-22,Morehead State,USA,6-7,210.0,6,Forward,Inactive,N
76872,1946-11-13,Long Island-Brooklyn,USA,6-7,190.0,1,Forward,Inactive,N
76873,1951-08-06,Louisiana Tech,USA,6-10,200.0,4,Center,Inactive,N
76874,1954-08-18,Michigan,USA,6-0,170.0,14,Guard,Inactive,N
76875,1970-02-02,Iona,USA,6-5,210.0,3,Guard,Inactive,N
76877,1933-08-20,Duquesne,USA,6-2,185.0,9,Guard,Inactive,N
76876,1961-01-04,UNLV,USA,6-9,220.0,10,Forward,Inactive,N
76878,1953-10-04,Indiana,USA,6-7,220.0,3,Forward,Inactive,N
201192,1986-11-28,Florida,USA,6-0,177.0,1,Guard,Inactive,N
76879,1956-04-08,Southern,USA,6-2,185.0,1,Guard,Inactive,N
2584,1981-07-28,Detroit,USA,6-3,205.0,12,Guard,Inactive,N
201590,1988-02-21,Syracuse,USA,6-11,226.0,6,Forward,Inactive,N
101158,1982-02-04,Louisiana-Lafayette,USA,6-4,208.0,4,Guard,Inactive,N
76880,1941-11-22,Maryland,USA,6-5,195.0,2,Forward,Inactive,N
76881,1957-05-27,UCLA,USA,6-9,222.0,12,Forward,Inactive,N
2696,1979-10-23,Temple,USA,6-2,175.0,2,Guard,Inactive,N
76884,1958-12-26,Wisconsin,USA,6-8,205.0,2,Forward,Inactive,N
76885,1961-04-28,Oregon,USA,6-7,215.0,1,Forward,Inactive,N
76886,1930-06-22,La Salle,USA,6-5,180.0,1,Forward,Inactive,N
1631100,2003-08-25,Duke,USA,6-6,220.0,1,Forward,Active,N
1559,1974-07-04,Seton Hall,USA,6-5,230.0,10,Guard-Forward,Inactive,N
201933,1989-03-16,Oklahoma,USA,6-9,250.0,13,Forward,Active,N
2204,1982-05-30,Seton Hall,USA,6-9,222.0,5,Forward,Inactive,N
76888,1952-09-06,Idaho State,USA,6-7,190.0,1,Forward,Inactive,N
76889,1954-01-20,Western Michigan,USA,6-9,205.0,7,Forward,Inactive,N
76890,1958-06-16,Louisville,USA,6-4,190.0,10,Guard,Inactive,N
76891,1928-08-15,Dayton,USA,6-5,190.0,1,Guard,Inactive,N
1629656,2000-05-08,Houston,USA,6-5,210.0,2,Guard,Active,N
1575,1974-08-03,Missouri,USA,6-9,230.0,1,Forward,Inactive,N
76893,1919-09-24,Brown,USA,6-1,185.0,1,Guard,Inactive,N
76894,1930-11-04,Duke,USA,5-11,180.0,1,Guard,Inactive,N
76895,1953-08-03,Long Beach State,USA,6-6,200.0,8,Forward,Inactive,N
76896,1940-12-28,Loyola-Marymount,USA,6-4,215.0,1,Guard,Inactive,N
101219,1979-04-15,North Carolina State,USA,6-3,185.0,1,Guard,Inactive,N
76899,1955-04-24,Tennessee,USA,6-6,210.0,9,Guard,Inactive,N
76900,1937-09-13,George Washington,USA,6-5,220.0,4,Forward,Inactive,N
76901,1958-10-30,Washington,USA,7-2,260.0,4,Center,Inactive,N
76902,1932-05-29,Iona,USA,6-4,195.0,13,Guard,Inactive,N
1631338,1998-07-06,Pittsburgh,USA,Unknown,0.0,0,Unknown,Inactive,N
339,1969-12-19,North Carolina State,USA,6-10,250.0,14,Forward,Inactive,N
76903,1968-10-28,Cantera Instituto,Cuba,6-10,225.0,2,Center,Inactive,N
76904,1969-08-18,Minnesota-Duluth,USA,6-10,255.0,2,Center,Inactive,N
76905,1923-02-05,Boston College,USA,6-4,190.0,2,Forward,Inactive,N
76906,1937-07-22,Iowa,USA,6-7,190.0,1,Forward,Inactive,N
76907,1925-08-07,St. Joseph's (PA),USA,6-5,200.0,1,Forward,Inactive,N
76908,1944-02-25,St. Joseph's (PA),USA,6-6,175.0,10,Guard,Inactive,N
203268,1988-12-27,California,Mexico,6-3,189.0,4,Guard,Inactive,N
1629060,1998-02-08,Gonzaga,Japan,6-8,230.0,4,Forward,Active,N
76910,1953-05-10,Syracuse,USA,6-9,210.0,1,Forward,Inactive,N
201632,1985-05-19,Saba Battery,Iran,7-2,265.0,6,Center,Inactive,N
76911,1966-02-02,Evansville,USA,6-3,180.0,2,Guard,Inactive,N
76912,1931-12-09,Kentucky,USA,6-4,210.0,10,Forward,Inactive,N
76913,1955-06-25,St. Bonaventure,USA,6-0,170.0,1,Guard,Inactive,N
1630204,1999-07-08,Kentucky,USA,6-3,190.0,2,Guard-Forward,Inactive,N
76914,1925-08-25,North Carolina State,USA,6-10,240.0,1,Center,Inactive,N
76915,1945-12-11,Bowling Green,USA,6-1,170.0,2,Guard,Inactive,N
76916,1942-05-31,New York University,USA,6-7,225.0,11,Forward,Inactive,N
201612,1987-02-23,Oregon,USA,6-6,220.0,3,Guard,Inactive,N
203798,1992-12-24,North Carolina,USA,6-6,230.0,3,Forward-Guard,Inactive,N
2409,1980-12-22,Tennessee,USA,6-10,230.0,4,Forward,Inactive,N
76918,1919-02-27,West Texas A&M,USA,6-9,225.0,5,Center,Inactive,N
76919,1933-01-30,Oregon State,USA,7-3,235.0,2,Center,Inactive,N
76920,1918-08-30,Santa Clara,USA,6-1,170.0,3,Guard,Inactive,N
917,1964-01-27,UCLA,USA,6-10,240.0,9,Forward,Inactive,N
1630169,2000-02-29,Iowa State,USA,6-5,185.0,3,Guard,Active,N
76922,1945-03-30,Utah State,USA,6-5,199.0,4,Guard,Inactive,N
1629743,1997-08-07,Alabama,USA,6-10,230.0,2,Center,Inactive,N
1631160,2002-01-14,St. Joseph's (PA),USA,6-7,215.0,1,Guard,Inactive,N
1630221,2000-10-08,Unknown,USA,6-9,190.0,2,Forward,Inactive,N
1629788,1997-03-25,Montana State,USA,6-5,209.0,2,Guard,Inactive,N
76923,1949-07-03,Drake,USA,6-5,193.0,2,Guard,Inactive,N
1032,1973-07-23,Texas Tech,USA,6-7,240.0,9,Forward-Guard,Inactive,N
984,1973-11-13,Tennessee,USA,7-0,245.0,1,Center,Inactive,N
76925,1919-08-16,Franklin,USA,6-0,180.0,1,Guard,Inactive,N
1627772,1995-08-08,UCONN,USA,6-7,195.0,3,Guard-Forward,Inactive,N
76926,1944-05-08,Arizona State,USA,6-8,210.0,2,Forward,Inactive,N
202706,1990-10-06,Texas-Austin,USA,6-7,220.0,6,Guard-Forward,Inactive,N
203120,1990-04-01,Louisiana State,USA,7-0,255.0,4,Center,Inactive,N
76927,1921-06-10,Indiana,USA,6-1,188.0,1,Guard,Inactive,N
76929,1935-11-30,Morehead State,USA,6-6,190.0,2,Forward,Inactive,N
2347,1978-05-26,Mississippi State,USA,6-8,205.0,2,Forward,Inactive,N
676,1975-04-03,Pittsburgh,USA,7-2,330.0,3,Center,Inactive,N
903,1969-07-12,Louisiana State,Netherlands,7-0,262.0,3,Forward-Center,Inactive,N
67,1967-03-27,Georgia Tech,USA,Unknown,0.0,12,Forward,Inactive,N
1630181,2001-02-07,Unknown,USA,6-4,175.0,4,Guard,Inactive,N
241,1971-11-03,Kansas,USA,6-7,205.0,3,Forward,Inactive,N
1052,1973-11-16,Western Michigan,USA,6-10,240.0,3,Center,Inactive,N
76935,1922-01-06,Oklahoma State,USA,6-1,175.0,2,Guard,Inactive,N
76936,1951-07-26,Pennsylvania,USA,6-8,195.0,2,Forward,Inactive,N
1628605,1993-09-02,Arkansas,USA,6-3,210.0,3,Guard,Inactive,N
76937,1923-07-19,Southern California,USA,6-7,210.0,8,Forward,Inactive,N
76938,1929-02-06,Loyola-Chicago,USA,6-7,200.0,1,Forward,Inactive,N
76939,1931-04-13,Long Island-Brooklyn,USA,6-2,210.0,2,Guard,Inactive,N
201946,1985-11-03,North Carolina,USA,Unknown,0.0,8,Unknown,Inactive,N
76942,1961-01-18,Iowa,USA,6-6,190.0,9,Guard,Inactive,N
76940,1952-04-21,Louisiana State,USA,6-4,205.0,3,Guard,Inactive,N
76941,1954-09-14,Washington,USA,6-10,225.0,1,Center,Inactive,N
2580,1978-04-15,Brigham Young,USA,6-6,205.0,2,Guard-Forward,Inactive,N
76944,1957-12-06,Notre Dame,USA,6-7,185.0,10,Forward,Inactive,N
202376,1988-01-02,Notre Dame,USA,6-7,245.0,3,Forward,Inactive,N
358,1971-07-18,Memphis,USA,6-7,215.0,14,Forward,Inactive,N
896,1966-09-01,Texas-El Paso,USA,6-0,195.0,14,Guard,Inactive,N
203501,1992-03-16,Michigan,USA,6-5,205.0,10,Guard-Forward,Active,N
201935,1989-08-26,Arizona State,USA,6-5,220.0,14,Guard,Active,N
76945,1942-05-04,Eastern HS (MI),USA,7-0,249.0,4,Center,Inactive,N
76946,1938-09-13,Grambling,USA,6-8,225.0,3,Forward,Inactive,N
76947,1957-05-25,Michigan,USA,6-6,195.0,2,Guard,Inactive,N
1630702,2002-07-05,NBA G League Ignite,USA,6-3,198.0,1,Guard,Active,N
76948,1956-12-01,San Francisco,USA,6-8,220.0,4,Forward,Inactive,N
76949,1920-08-20,Texas-Austin,USA,6-2,180.0,2,Guard,Inactive,N
76950,1940-05-07,Loyola-Chicago,USA,6-2,175.0,1,Guard,Inactive,N
76951,1946-10-14,South Carolina,USA,6-1,185.0,1,Guard,Inactive,N
76952,1969-02-06,Louisville,USA,6-4,190.0,1,Guard,Inactive,N
157,1961-10-13,Illinois,USA,6-4,206.0,16,Guard,Inactive,N
1629607,1997-09-14,Auburn,USA,5-10,175.0,4,Guard,Inactive,N
202712,1989-08-30,Richmond,USA,6-10,225.0,3,Forward,Inactive,N
76954,1957-12-09,North Park,USA,6-10,195.0,2,Center,Inactive,N
166,1964-01-20,Miami (Ohio),USA,6-6,215.0,15,Guard,Inactive,N
1631199,2000-04-12,Rutgers,USA,6-5,245.0,1,Forward,Active,N
1723,1976-05-31,Georgia Tech,USA,6-7,230.0,12,Forward,Inactive,N
1626149,1994-01-26,Louisville,USA,6-7,240.0,8,Forward-Center,Active,N
202725,1989-02-12,Kentucky,USA,6-10,275.0,4,Forward-Center,Inactive,N
2492,1980-07-05,Auburn,USA,6-5,200.0,2,Guard,Inactive,N
1733,1980-02-17,St. Patrick HS (NJ),USA,6-9,245.0,16,Forward,Inactive,N
2454,1980-10-02,Wingate,USA,6-4,190.0,4,Guard,Inactive,N
76956,1947-01-13,Stanford,USA,6-4,185.0,4,Guard,Inactive,N
76957,1950-11-26,Virginia Commonwealth,USA,6-10,200.0,1,Forward,Inactive,N
76959,1927-03-16,Oklahoma State,USA,6-7,195.0,5,Forward,Inactive,N
76958,1933-08-11,Dayton,USA,6-3,190.0,1,Guard,Inactive,N
2734,1983-02-27,Wisconsin,USA,6-3,185.0,16,Guard,Inactive,N
203548,1989-07-06,Gonzaga,Germany,6-8,239.0,1,Forward,Inactive,N
203914,1994-09-14,Michigan State,USA,6-4,210.0,9,Guard,Active,N
1630223,1998-08-14,Nevada,USA,6-5,195.0,2,Guard,Inactive,N
203925,1991-09-06,Virginia,USA,6-6,220.0,9,Guard-Forward,Active,N
1630284,1997-06-24,Stephen F. Austin,USA,6-6,216.0,1,Guard,Active,N
446,1970-12-18,Long Beach State,USA,6-5,205.0,12,Guard,Inactive,N
202412,1989-09-21,Michigan,USA,6-5,185.0,5,Guard,Inactive,N
200839,1983-06-15,Rice,USA,6-6,242.0,4,Forward,Inactive,N
76960,1963-10-15,Tulsa,USA,6-5,195.0,5,Guard,Inactive,N
202227,1987-08-10,Oklahoma State,USA,6-4,190.0,3,Guard,Inactive,N
202699,1992-07-15,Tennessee,USA,6-7,226.0,12,Forward,Active,N
76961,1967-05-13,New Orleans,USA,6-3,190.0,3,Guard,Inactive,N
1626151,1994-10-28,Kentucky,USA,6-6,210.0,3,Guard,Inactive,N
1626150,1994-10-28,Kentucky,USA,6-6,213.0,4,Guard,Inactive,N
76962,1927-08-12,Michigan,USA,6-1,190.0,9,Guard,Inactive,N
2758,1982-08-15,Colorado,USA,7-0,280.0,5,Center,Inactive,N
1627885,1993-10-06,Tulsa,USA,6-4,195.0,7,Guard,Inactive,N
2078,1978-04-29,Syracuse,USA,6-3,180.0,10,Guard,Inactive,N
1628392,1998-05-05,Zalgiris,Germany,7-0,250.0,5,Center-Forward,Active,N
176,1970-07-06,Pfeiffer,USA,6-11,250.0,8,Forward-Center,Inactive,N
2051,1980-08-26,Florida,USA,6-8,220.0,6,Forward,Inactive,N
321,1970-09-19,Oregon State,USA,6-11,250.0,1,Forward,Inactive,N
76965,1943-07-11,Western Kentucky,USA,6-3,195.0,9,Guard,Inactive,N
2617,1980-06-09,Florida,USA,6-7,235.0,20,Forward,Active,N
76967,1921-10-21,Notre Dame,USA,5-10,180.0,2,Guard,Inactive,N
76966,1955-09-11,Providence,USA,6-5,180.0,6,Guard,Inactive,N
76968,1960-06-03,Arkansas,USA,6-10,235.0,11,Forward,Inactive,N
2213,1979-03-10,Indiana,USA,6-9,242.0,3,Forward,Inactive,N
76969,1936-01-13,Kentucky,USA,6-3,195.0,4,Guard,Inactive,N
1630573,1997-12-08,Virginia,USA,6-7,217.0,2,Forward,Active,N
76970,1940-04-08,Ohio State,USA,6-5,203.0,16,Forward,Inactive,N
201150,1988-04-28,Washington,USA,7-1,245.0,11,Forward-Center,Inactive,N
76971,1950-05-26,Washington,USA,6-9,220.0,10,Center,Inactive,N
76972,1942-07-17,Iowa,USA,6-8,210.0,7,Forward,Inactive,N
765,1966-09-29,Bradley,USA,6-3,200.0,13,Guard,Inactive,N
1038,1973-07-02,Long Beach State,USA,6-7,205.0,2,Forward,Inactive,N
76974,1924-08-03,Tennessee,USA,6-3,205.0,1,Forward,Inactive,N
1138,1972-10-28,Xavier,USA,Unknown,0.0,4,Guard,Inactive,N
76975,1954-06-30,Illinois State,USA,6-4,190.0,4,Guard,Inactive,N
76977,1936-12-22,Notre Dame,USA,6-5,210.0,10,Forward,Inactive,N
76978,1951-01-19,Southern Illinois,USA,6-4,190.0,3,Guard,Inactive,N
101236,1983-06-11,Kentucky,USA,6-6,240.0,11,Forward-Center,Inactive,N
76979,1945-11-17,Houston,USA,6-9,235.0,16,Forward,Inactive,N
2553,1981-08-09,Georgia,USA,6-8,228.0,8,Forward,Inactive,N
1629637,2000-05-23,Texas,USA,7-0,220.0,4,Center-Forward,Active,N
1630165,2001-07-27,Ratiopharm Ulm,France,6-5,195.0,3,Guard,Active,N
1628502,1994-12-16,Wisconsin,USA,6-7,254.0,1,Forward,Inactive,N
76980,1955-08-02,Idaho State,USA,7-0,205.0,5,Center,Inactive,N
202330,1990-03-23,Butler,USA,6-7,225.0,13,Forward,Active,N
202351,1986-11-26,Marquette,USA,6-6,225.0,4,Forward,Inactive,N
2217,1979-11-27,North Carolina,USA,7-0,263.0,13,Center,Inactive,N
76981,1949-04-22,Detroit,USA,6-8,225.0,12,Forward,Inactive,N
76982,1927-03-02,Indiana State,USA,6-2,172.0,1,Guard,Inactive,N
76983,1942-04-15,UCLA,USA,6-2,185.0,10,Guard,Inactive,N
101129,1982-11-26,Illinois,USA,6-3,185.0,6,Guard,Inactive,N
1049,1970-09-06,Sydney Kings,Australia,6-0,180.0,2,Guard,Inactive,N
76984,1946-09-03,Acadia (CAN),USA,6-2,180.0,1,Guard,Inactive,N
76985,1948-05-03,Oklahoma,USA,6-6,219.0,11,Forward,Inactive,N
203687,1991-08-14,Northwestern,USA,6-5,210.0,2,Guard,Inactive,N
76987,1967-12-08,Texas-Austin,USA,6-8,225.0,1,Forward,Inactive,N
76988,1934-08-26,Holy Cross,USA,6-7,218.0,9,Forward,Inactive,N
76989,1933-08-29,Wake Forest,USA,6-6,220.0,2,Forward,Inactive,N
673,1972-12-02,Indiana,USA,6-9,240.0,13,Forward-Center,Inactive,N
1538,1975-03-11,Memphis,USA,6-7,225.0,6,Forward,Inactive,N
76990,1965-10-03,Georgia,USA,6-8,210.0,1,Forward,Inactive,N
76991,1964-07-21,Duke,USA,6-5,195.0,1,Guard,Inactive,N
76993,1956-01-16,Virginia Commonwealth,USA,6-2,175.0,13,Guard,Inactive,N
201945,1987-12-09,Duke,USA,6-5,215.0,9,Guard,Inactive,N
1764,1976-10-30,UCLA,USA,6-8,233.0,1,Forward,Inactive,N
76992,1959-10-05,New Mexico,USA,6-11,230.0,2,Forward,Inactive,N
76994,1964-03-22,California State-Fullerton,USA,6-4,195.0,2,Guard,Inactive,N
76996,1952-01-26,Hawaii,USA,6-3,190.0,9,Guard,Inactive,N
971,1974-06-23,Washington State,USA,6-9,220.0,4,Forward,Inactive,N
76998,1929-05-20,Villanova,USA,6-3,185.0,1,Guard,Inactive,N
76999,1929-10-10,California,USA,6-7,225.0,2,Forward,Inactive,N
1630565,1999-08-30,Michigan State,USA,6-5,210.0,1,Forward,Inactive,N
77000,1949-02-09,Wisconsin,USA,6-9,190.0,2,Center,Inactive,N
77004,1924-12-27,Rice,USA,6-9,215.0,2,Center,Inactive,N
77001,1960-08-16,Kansas,USA,6-6,205.0,1,Guard,Inactive,N
77002,1963-07-21,California-Santa Barbara,USA,6-7,195.0,2,Guard,Inactive,N
1627988,1992-12-23,DePaul,USA,6-6,210.0,2,Forward,Inactive,N
77003,1967-12-08,Oklahoma,USA,6-7,190.0,1,Guard,Inactive,N
202333,1991-03-15,Kansas,USA,6-6,220.0,6,Forward-Guard,Inactive,N
